checkin_ID,business_id,weekday,hour,checkins
407,c3LQaEzoCnyvOXrLWIXH0Q,Mon,17:00,5
408,w9EupnqoVAmbPJ5P5_IQiA,Sun,23:00,1
409,FlPAGqTovHc4mEIKJ7Q8Nw,Sun,16:00,2
410,Q5rybJSXsYpi0Weju8fR5A,Mon,15:00,2
411,BLGo7Hnn6080YJHJAtifOw,Tue,18:00,1
412,N1LjEaUVBdaOki71VZHT_g,Mon,13:00,1
413,Bn2EwVbG_z3KPVka6wOg6w,Mon,0:00,2
414,jps8StO0NDLEw21w8Xy4lQ,Fri,17:00,1
415,GAmd3nHx5TInVN26PLZj7g,Wed,0:00,1
416,WGFJbxzhO44Ku05BM1hDjA,Sun,19:00,3
417,LESkmUg-nOQcGs_hyiXQbw,Wed,13:00,8
418,33ZCc2qpwk0wdOkJ57p5sQ,Thu,14:00,1
419,rj1k50ClMKuKdnLtQUDIag,Sat,21:00,1
420,-2ToCaDFpTNmmg3QFzxcWg,Tue,22:00,1
421,URZXnKwCo-bOApnZUpQfLA,Mon,16:00,1
422,BNDwvhLvZqmXkpYrhjBeJA,Mon,5:00,2
423,6gtcY35telE3-AVT1u5jCQ,Sun,16:00,1
424,oeGABTHjS2EEJg9j7WIHoA,Sat,6:00,1
425,e30eDWr9QyLEsD5EIQW-TQ,Mon,7:00,3
426,JlnDcCfvrmo_cv8OOzhuoQ,Sun,15:00,4
427,QC5GI-9fK7j0arQ02vQ7nQ,Sun,23:00,1
428,j_PmZjKVJWZ2gN-ku13GCQ,Mon,16:00,2
429,JmZj7wzAJ7_4ksjG9WXdqw,Thu,18:00,4
430,aO1gAp41n8w8zpxTiHdLNA,Thu,15:00,4
431,D42-sxkmZy2fn4BkZaEkbA,Wed,18:00,28
432,ilTLDQolccbTzeTgaEI3XQ,Tue,14:00,1
433,jKndHanZV4fygbNHWK5Xnw,Tue,15:00,1
434,DI5lVpHe3xf-IPr_mgzxyg,Tue,22:00,4
435,xZhNZb01n9b4e2X7bZdoVQ,Sat,3:00,20
436,r_QcMIgY2zxdcV40kK_rxw,Wed,16:00,1
437,JPWg9acsCv_om9UFYGMJbA,Sun,2:00,50
438,SuugmVDsQ8YhfdOJYSuSmw,Wed,5:00,10
439,CBAnjb88MojpentaNPQWVA,Mon,18:00,2
440,oJYqV8s_Y5y_mNC-38KELA,Mon,17:00,5
441,5WQZRY8UeN-lUKoBOn7yLQ,Tue,1:00,1
442,PERCOYjFcIkwTaqOWz9G6w,Wed,5:00,4
443,kHZeGxR7zkW0T5Nym0NjCA,Sat,3:00,1
444,WVi8G1QuTYsaIuOLUAfG-Q,Fri,10:00,6
445,vjaHGc25CcyNPZTbjDa7Ww,Thu,3:00,24
446,2d2TUrzIMou5zHSbzQsvyg,Mon,13:00,1
447,2m2O7o-E_jYvgvdkT6x_lA,Fri,17:00,4
448,zy_NHTqtfSrfTGGPoqy4Mw,Sun,12:00,1
449,Cilu8Dbb-tTHgEBM4-0vZA,Sun,8:00,1
450,y4ETe3DkcIjjr_eyeg5U5g,Mon,8:00,4
451,i7NqPkLgLEBApeoBsPNvyA,Tue,18:00,1
452,8m1HM54_hE6UcQcxWTWMaA,Mon,20:00,1
453,NCvSq6zCsN_PCKpMxvpn7w,Sun,4:00,1
454,1CeWMRJwyFkQ-fc3MR1Dmg,Sat,16:00,7
455,s-K-lEOvhRPHnW6FvSUXmw,Sun,22:00,1
456,50NTSGbZ3pN5643_K1IReA,Thu,1:00,16
457,_XrwL6uE76_7bc132heOvg,Sun,19:00,4
458,y0maJiW69rMQRbrfXtmssw,Tue,4:00,5
459,q3kk9PciPb6LpwurlE9eVg,Fri,20:00,10
460,nIroO3-n_GqxlUMvhNjxEQ,Sat,19:00,4
461,2zufEbSI_D8t3WPCgShw-w,Thu,18:00,2
462,J1hMxc4F9ZZkiinavvJGiw,Wed,22:00,1
463,3HZAVQyr_9MfwGYilSYHsQ,Tue,0:00,1
464,mHmBcdtTAeG_IWlmPo-_DA,Sun,22:00,1
465,gJm6XxUQ7uHlrh8Y8fRiuw,Sun,20:00,3
466,znFUt6zwSTmt-5ngYQNbEA,Thu,1:00,1
467,0-ZA4TTKlHYGIQJj06G0-w,Wed,22:00,9
468,neTH0ajdvObFDmRagjWthw,Wed,18:00,1
469,UcrSDzqOV3aSUOaO8_wVaQ,Wed,22:00,4
470,IohmLyQ-spRYgGldapMSyg,Thu,16:00,2
471,BvuTT_VFGch39RB11uE62Q,Sun,22:00,1
472,DmA7Kr-tHvxI4Ci2ygiG4w,Mon,4:00,1
473,LLPjL6EGrtsBlYOfZbhuqA,Mon,22:00,1
474,GGefrny_-2EBZx4SJBBWWg,Mon,20:00,1
475,tlZmJBQ9UWkaI0Zce_KFhg,Tue,4:00,7
476,pDGScweOylg1TQyaYfJqaw,Sat,6:00,1
477,i7ZAS41Y-_zlY5kTVJ2dCw,Wed,1:00,1
478,ZBZ65VZtuELsvrN19uJLdg,Fri,22:00,2
479,mayp4tc5oFfSe-HDCYXGXg,Sat,2:00,2
480,I54BYLDWfI3cC7Ehjb18Mw,Fri,14:00,1
481,xRI-wLujxqL4KzCdO3yTgA,Tue,23:00,3
482,BrYLIVpwQFariGRfX_0Kxw,Thu,0:00,1
483,yAWBTTWXdnqtYFw2HtRIag,Wed,13:00,2
484,76VQeyubOwzkb6LxoWIhXQ,Sun,17:00,1
485,AeeRjn9cV8X-057sdQR9GQ,Sun,6:00,1
486,hhoKM8RdfYo97Y72LqmOgw,Thu,9:00,1
487,jmyvOW6G2T1fIePvajB4nQ,Fri,4:00,4
488,PwItNJVtXngqbotmL04YKw,Sat,17:00,2
489,1zgcF2M_rXYdK03BTewM4g,Tue,5:00,1
490,nvV8_LQ9JPo-vUdDNiJLeg,Sun,5:00,1
491,_wKxzookYjajw4VdFgEZlw,Sun,13:00,1
492,u7m1MfIbr_GhRurCGms2Mw,Thu,11:00,1
493,gNmJnjwgj0h21-mlarhXBg,Fri,17:00,2
494,KvYXqNBhM2nv4PgfUhzSlg,Sun,4:00,1
495,vMKQaR8bI2saI7rz8H5MYg,Wed,17:00,6
496,cgEzHZQKhi2anXfyF75MQw,Mon,19:00,2
497,fv2cCHRmH2snwJz_TPGcow,Sun,22:00,2
498,t8V_P7ZzRrhDQoqeoGVahQ,Tue,1:00,9
499,Nkp_VPfudWjnW7vSwnI1ow,Mon,7:00,1
500,ImD9jhFSAXWlTr8EHCwv9Q,Fri,20:00,4
501,jVqRKRaBRtsbvByQbZvOOA,Wed,20:00,1
502,HurFE-tiSorXXZ47YbgSVQ,Sat,19:00,1
503,Do72DKBclgkSPt6jZ9-c4Q,Sun,2:00,10
504,6yynJxXqG8x9k9wrSvLAEw,Sat,16:00,2
505,dg1AUjfuy9VWbfGT12qBmw,Tue,21:00,6
506,xe4G49l012KW1wqQelFOqA,Sat,15:00,1
507,Rj7ph5EHlpIbRrSNXDy87w,Sat,4:00,1
508,O3swSW2vRXaPrfe0G00ngw,Wed,17:00,1
509,M8zM_Ye-3i8-uMZAd1XKrQ,Thu,15:00,2
510,7liOnVUYM-J9-Mvh036qUA,Fri,20:00,2
511,VA95qAV2PRH9gtTi2Vfv4Q,Fri,21:00,3
512,9_JYDL4Ni1tQhnWl01tFNw,Fri,20:00,1
513,Wpt0sFHcPtV5MO9He7yMKQ,Sat,11:00,1
514,Aw-Fkzq0uDEHJJZ0xBdOwQ,Sat,17:00,3
515,jOE3XbP3TLPBC8-tvjEpjQ,Sat,18:00,1
516,F190EgYriOkncHd0vi_C_w,Fri,22:00,2
517,R7-Art-yi73tWaRTuXXH7w,Sat,7:00,1
518,kcvA7Dw8dp0XI7xLcwElYg,Tue,2:00,1
519,9C66IoIbIpYXjK-biGbe_Q,Mon,21:00,4
520,Tl956ARzH30J9KL3cs92lQ,Sun,3:00,1
521,Gp609hiBfSjvvMQOpE0pDA,Mon,21:00,2
522,BjRi5W4tESsLRwVb85GIMQ,Sat,6:00,1
523,zXuiIFiXkWihFzWTxFuRmA,Fri,20:00,1
524,xL2v8QbcRdmKlvix7sxLuQ,Mon,8:00,1
525,iIwMJdDuExGrOqkSAyPb9A,Mon,18:00,2
526,wGbKeTj8B-UbqCywlKSuqA,Thu,21:00,4
527,qL-tMAkLxQc8NnEYVZJ6Eg,Sun,21:00,1
528,Pl4SdIP1jWjoF0RKwPsnZw,Sun,14:00,1
529,BncM7h87xJr7_-6CCfh3Xg,Thu,3:00,2
530,b7cGXQJ8N7NquU0tVdVuLw,Fri,7:00,1
531,dg1AUjfuy9VWbfGT12qBmw,Mon,5:00,1
532,zC-RnKVTlGEBmzCngDzp0Q,Sun,23:00,1
533,0qh5uSAUDcVzC6hoPsAPvA,Thu,18:00,5
534,G-6vskKmp3U3dQhkTX67aQ,Sat,0:00,1
535,364NaWNZN_2wEGr_5l77DA,Tue,15:00,1
536,OGpSWwg3yfHN5dNGdorvcQ,Sun,20:00,1
537,ZhvtWRbhXDqcKbH-eIMolQ,Tue,15:00,1
538,bpHeCdmCRFAUZqXT2TMdig,Thu,18:00,4
539,0IVmkPZN_0Gl9GYG8t5IZQ,Thu,15:00,5
540,d0sXnOTnVx8JHpY5EVLzvw,Sun,12:00,1
541,CQQ1Ts26XqaDaF9SmRoUCw,Mon,2:00,7
542,v-ojZBwp9wuS5pV2PnGaFg,Sun,1:00,1
543,OAR-e_6VPGAxwWnsDNtdDw,Thu,15:00,1
544,dyJ3mIARCA2syArnqw4VPQ,Sat,15:00,1
545,KJ5YaVt6GUM5vLrhE8tghQ,Sun,17:00,1
546,U58ps0CjXxXDCX15Vh1X9g,Mon,19:00,13
547,ClRmdw6G2JVR-xXL5HTFIw,Tue,13:00,1
548,ZNxpTA08v6qBmY3FbxH29w,Sun,23:00,3
549,PTbnuJ1QqeFpRZfPlwY9wQ,Thu,21:00,2
550,tsf1JNdeeQf_654YUSrzRw,Fri,0:00,28
551,R54Sh5Y3zjtZt7MjdfwDZA,Sun,4:00,3
552,I_eD8xEVals_6ujsPCrM1g,Sun,23:00,1
553,mJYzopHZZEXVJJrsue34aQ,Wed,3:00,3
554,4DfdGNc9Y6H-hAwC73bSnw,Tue,23:00,1
555,Av5sQ23lGXmKVsvB2UMM3A,Sun,23:00,7
556,uBLbrWYocUNi0ResTuApyg,Mon,20:00,1
557,xoisXoqK68W2euSKbj5ybw,Thu,0:00,2
558,p8HvhJZ-_EHhmUVmZN15gg,Mon,18:00,17
559,sdfmHavBrOZMMsiBv2sg7g,Fri,20:00,1
560,Er8DpPwf_lHHv64ncWhD8g,Thu,5:00,3
561,tu_bhkTGMkieJeOH3uQVHQ,Fri,22:00,6
562,JCmyrBoNl2qfZ-f8I5RA3A,Mon,14:00,2
563,H3cMcV9KK3g2pi68lDNsng,Tue,11:00,1
564,nxDJYA1J1gAxo3r4ySZ6iA,Sun,13:00,2
565,2JUNJzagYiyWA6G_oxKJ0w,Fri,8:00,2
566,NaLC3FjGCVonrhW9AJ-FdA,Fri,22:00,1
567,60zmhS-MTHrhKIXxhSWJ4g,Sat,16:00,19
568,aWfMtaarS0Ufw9v6fKKegA,Mon,21:00,3
569,tRSUE3l8T2ptsj4LMk8Ysw,Mon,6:00,1
570,JMEkPlKTUSzDrnz1bTB1eg,Fri,17:00,1
571,75SBuDApJU5ca9tGC1Pw3Q,Fri,19:00,2
572,SqVIolLCBmQYyKeai3pCTg,Wed,3:00,5
573,DBWK-MI63iKYYkfuxpMeeg,Fri,20:00,2
574,72_6srKAdZPSHCGNwK2Hfg,Tue,23:00,1
575,XkMaEGABZxrNbzSxXC1ErA,Mon,0:00,1
576,VlDTUr3y-bdVZDKXEILKfQ,Sat,17:00,1
577,0xAr6kVDval-z2fT-_wP8w,Mon,10:00,2
578,tma5ihZ-bOSETWpCFU_Y-A,Fri,13:00,1
579,f9Y4OhUzvXI6e18fGNKIjQ,Sat,20:00,1
580,jkGVr4dT73KONs7itZqnZA,Sat,4:00,1
581,3l54GTr8-E3XPbIxnF_sAA,Sun,18:00,87
582,EoImakdG5y-5-VYSw_mR0Q,Sat,19:00,1
583,7UnPPjYlqX9Ow_2eOtcW5w,Sat,21:00,1
584,JpssdgvmNjfBpjIhZMgICA,Thu,11:00,1
585,hBkiRdtD7oISGtTmKLMIuA,Sat,23:00,4
586,4K5NUsinIgtq-yuxdp2HdA,Tue,3:00,9
587,XqKJ6PHxt7fbUptQe_SJcg,Tue,3:00,7
588,WhNU9Kxdnbrej-P_FAGoFA,Wed,23:00,2
589,6Y_KpY2JbGKANSDDA_4jyQ,Wed,18:00,1
590,V2He16YlxsAiHYyNjjGK4g,Tue,13:00,1
591,8XCpgcsKOe6sng7qdCMIgg,Fri,22:00,4
592,PgjWr7NBzarHsjHteXfq8w,Mon,18:00,1
593,kXl44keW3wZaJpjEqHk30g,Sat,13:00,2
594,1RFIVcZYV77tGIwVVGGClw,Tue,13:00,1
595,9QgxFnsLqB1CHCA0F2bGzg,Sun,18:00,3
596,NkkixYh6uWg5I-3HBatwwA,Wed,16:00,1
597,xl4bFTPMxpS7Ti_k82KNCA,Mon,17:00,1
598,an0NpVKVcIhDBVeF0Y-fpg,Fri,19:00,1
599,uFMOQUE4TsxEt7ifnblBpg,Sun,21:00,3
600,vODRdJ1PQNWopKAdRZL2lw,Sun,21:00,9
601,zaCm7-oVDksZ6GnNpQKjYQ,Wed,4:00,2
602,yy_FhzQCeLreV21OBccPAg,Sat,19:00,3
603,9_OPjioLbD9Q_zAeHfv6kw,Tue,18:00,7
604,ne7lSA6lAOMYYs43kNTtPQ,Wed,4:00,1
605,U-a61zpbsDNVtKm9W1aqLw,Fri,18:00,7
606,HytYsafQHzaFYu13AJB-Zw,Fri,1:00,29
607,JIm9JX6i9VBXGoxCsv7rug,Fri,19:00,1
608,A4zKbHT1udV4gcd37HEuZQ,Mon,3:00,2
609,2ljGkMpVEW8fnPnY17RJYA,Mon,7:00,1
610,BTcY04QFiS1uh-RpkR7rAg,Fri,6:00,1
611,xtrPQbDMCgT0hXe6esiVJQ,Thu,19:00,1
612,yDPRfhY0Tqn4kTsye0-d-g,Mon,16:00,1
613,f0160VdQERs6Y6Aq-Chvfw,Sat,1:00,1
614,mpQzuOe5El0s9S7VtKxp1Q,Sat,17:00,2
615,TMtongTt6yZnO96ZBR7Uxg,Sun,15:00,2
616,fiRbomFAAtfTYOTTtnDUcA,Sun,22:00,1
617,1C7mPT-9mFihyZq8-qLxgw,Wed,23:00,1
618,oq3_SSdu6ivLRjlZ4utOVg,Sat,3:00,1
619,Jw3iaQalS9-1aeXkKh_plA,Thu,21:00,3
620,llPgXTDX8NAEbh80-wGzYQ,Fri,3:00,1
621,Zf79K5QvjpT26M9OMt55sw,Tue,20:00,1
622,rTx5vu0zuhggAbgsx1uVtA,Tue,1:00,16
623,iyYUueZKwIazyapcBwoX2A,Sun,19:00,5
624,FoJRtc3PDpbKsy_C5fk88Q,Mon,15:00,1
625,wpQsmMvdhefqIlxvRt_Jbg,Fri,16:00,13
626,SQHhAQi-sGqKRMFDlTbR5w,Thu,6:00,1
627,I9NGBZl3HP_7rSquAo6snQ,Wed,15:00,1
628,38VHBCYylBFmTQ0cFeCdAQ,Thu,20:00,1
629,E0cfxn5A8PiOhwFzEEEj9g,Fri,5:00,1
630,QX2k2Mq8bdF5n-cAmNpFJQ,Sun,13:00,3
631,5iSmZO0SrKU6EoXK_1M8Kw,Tue,2:00,106
632,-0Sgh0QlUKVsWosCWJzGqQ,Wed,5:00,1
633,3EbGNDu48fktNVRViCSlkg,Tue,17:00,1
634,JsQ_hJoHzEcXp209LI1t_g,Fri,18:00,3
635,pjai3wzwWgQk7Tm5kVCy_g,Tue,7:00,1
636,p3YcEUHC9ylXYbNKEwN1yQ,Sun,5:00,1
637,TI2G5IvWqNWIEEMZAo4iWw,Sun,17:00,3
638,MBWLbX6z9PTUrJcFAJolfg,Tue,22:00,1
639,Gt2MGF2gsJEmElepkl1_Sw,Sat,6:00,1
640,JCmyrBoNl2qfZ-f8I5RA3A,Sun,19:00,19
641,4bkEDLMcuPXez2prIf0enQ,Fri,3:00,2
642,zJMnVbXUKOFkZEA2dCRsKA,Wed,21:00,2
643,4V2KN03EJMzaoOmLOy5UhQ,Wed,1:00,7
644,f-Tr1CGq7u0JIej6GH2Y1w,Sat,11:00,1
645,cO9nnp9k9w8HTGGmlHOPvw,Fri,15:00,1
646,BolK3j0LiGtxYxfRhGJFvA,Sat,3:00,2
647,h4xSuggtvadNsYQKzNCbFQ,Fri,5:00,4
648,Fq8nVpwuJMhBLz9cLv40RA,Mon,20:00,1
649,irCBE0vRZ9oQZ26qMR-5HA,Tue,22:00,1
650,Ekxhn3gyMfoXslnVxhZn3w,Sat,0:00,1
651,h9ReOyMihmTLg3Z5HbapTQ,Thu,20:00,1
652,v1uIObWcfiQiyr4EmtAixw,Wed,7:00,1
653,XV4dJWbhD1-HRBT81P3zbQ,Wed,20:00,1
654,-1Jq9x77Es6Ce1EJM4WhwQ,Sun,23:00,4
655,lyl3FDeeex8rV5WfREZdyQ,Wed,14:00,1
656,rrux602t3O8aPUuOcB6i4A,Thu,0:00,1
657,WAiuLx9gY7KS93O_2Czt9g,Wed,2:00,1
658,AO_fH_DbypAYGAoJywcQAQ,Mon,23:00,3
659,j1ICx22o7Zp2SVFliRoyQQ,Sun,22:00,7
660,7UtkCrwe99zGtWM70XyLtA,Thu,17:00,1
661,U2a9GUewP6LyOilaQhue9g,Sat,15:00,1
662,AhPmh0NaRDbEYyhd9egzLA,Mon,22:00,17
663,WJ3QwG9YKvkVkAy-CgZy4g,Tue,17:00,1
664,QazMQbDuwUjOsrKHf6Km7Q,Mon,12:00,1
665,ggIWkJtgXHKnhdxRu338AQ,Wed,3:00,2
666,xKtiqBEmHT4TGzyL0SMgGA,Wed,9:00,1
667,78ZMUGr1dByqxRTapzLEww,Thu,16:00,1
668,HUKbH7r9TBJPri6LJbBKtw,Tue,1:00,1
669,SwjDIOUA3zFpHptkLe3KCQ,Thu,20:00,1
670,1QOkUiAiucxr3ckLLK9BjA,Fri,17:00,2
671,EVYGEs6vJwUPvapGPrKvfA,Thu,16:00,2
672,K7047_-at7Ydi4gl2UuS_w,Sun,18:00,1
673,VGKq16vCdPPHMoryy6XTHg,Wed,1:00,14
674,NO1vC6NTSR5mXUNBguM9Bg,Sat,23:00,1
675,NfYA4ntbt1CeqmzrSipVpg,Tue,23:00,2
676,yBGqf8l9NOM3vZFnlxcgzQ,Sat,19:00,1
677,DKUurVhAhyzyfbNoWRmocA,Tue,3:00,1
678,vWFhRvHVIJAzIeOX4g_YcA,Fri,18:00,5
679,eS29S_06lvsDW04wVrIVxg,Wed,21:00,17
680,h4GIdwfCp0Zzf46q33UWEQ,Fri,15:00,1
681,S8QuFxCxkoxQgNmbKDCJqw,Thu,1:00,2
682,HNp_PQIk457sc-IHKYZReQ,Fri,17:00,1
683,VdvEnuQt90XYfy_1khVZAw,Fri,17:00,3
684,4v3VBHPh8wNR1zQ3PNtJOg,Sun,4:00,1
685,85Hmd7hrMr7-nnWVYYXCQQ,Sun,21:00,1
686,oH5LF3TLtaMgrg35ah0NrA,Sun,22:00,1
687,ifUpNwfgLysVh3nd2p6VrA,Thu,16:00,1
688,6f2imTsIysASgHh2t91OOQ,Sun,21:00,3
689,Qxi6D1g3GOg9O5hvLlg54w,Fri,16:00,1
690,nH9sGGOaW0ONeIYcmsK3EQ,Wed,22:00,1
691,pKrTmkZjfOlj9bISpvItAQ,Sat,19:00,2
692,RfRKUfYJq1aW-m2baBApxg,Sat,21:00,1
693,TU3mPzR2brUd0YCa-_RTmg,Sat,16:00,1
694,2X2LH9SZ1XWQNYPpU_Earg,Fri,5:00,1
695,UyLAu5m2QgBwPHvEb0GzNQ,Mon,22:00,1
696,4ou7QOA5kpgkxNfN4JJ62g,Fri,3:00,5
697,U6Xg4m-nCFnf0QpFjfAIKQ,Sat,15:00,2
698,UIWt3IP92R5ELw3UQxZoeg,Wed,18:00,1
699,D094foijtm-Bu1ydD6imxw,Fri,16:00,1
700,oHvWn9Xmg7mfzzj9ROS-8A,Sat,18:00,2
701,HbcceHc6y1XUpfPO4wVaqQ,Fri,22:00,2
702,SOwXfqwUr6NWmbBS0tx_GA,Sun,19:00,41
703,Cz8J779gdOi3OARVwOUXRA,Sun,0:00,2
704,LNsZJP6jZ11e0tDljOLPiQ,Sun,10:00,1
705,0v984vlPQfb4VZWvBJSsfg,Sun,3:00,9
706,kiyTiW-2Ba65O3uAMaagTA,Sat,3:00,1
707,F2KO-6OpG6F6Hg722IrgOA,Thu,5:00,2
708,2AyROtQ-TVPTKGr7nrOsvA,Sat,7:00,2
709,bEqzZA4W7q5v5S9TLjckww,Tue,21:00,1
710,UcIrRf2mWgqqlg-HNoDl0A,Mon,22:00,2
711,TH_hGGgVIEBtexcpffZXgQ,Fri,18:00,4
712,hBkiRdtD7oISGtTmKLMIuA,Wed,18:00,2
713,JTNdV6u3DK-wcqX7ZXl5hw,Sun,21:00,10
714,9PGhcb_ozHN_qa4ZIFK-_Q,Wed,2:00,3
715,7jgyxiA4e-rikpoOHrPW6g,Wed,18:00,1
716,VDn6tM_Q_08CVuNHSUH4Lw,Mon,20:00,1
717,e2f6l5r0ocpuQ2ka86wKBQ,Wed,22:00,1
718,9USb9h_Kon-4okrzDg6ONw,Wed,18:00,1
719,k-vvyXS3g_bGIxQIybzalA,Mon,22:00,1
720,fwcDItjBMpHSfH6gOUrZiA,Fri,22:00,1
721,hroo5nOO8b9QhHX0GLg7oA,Fri,20:00,47
722,cSGv3xYRABBJdwXKl3s9Qg,Mon,1:00,1
723,KYW-M0sPLmcr19a6cFR0FA,Sun,20:00,1
724,ehMxdQ9FfF4uOcGPKNWNOg,Wed,3:00,4
725,sYGRkA52n-2sI2rkDJfMqA,Sat,20:00,3
726,ttsLdrsKe24vXZcmZXcZ4g,Wed,11:00,1
727,0GY8oQmkk46U6JOVLMbvhA,Sun,1:00,2
728,nRDcFekf8R6pkx6ylO-wvQ,Fri,21:00,1
729,Wzc9rUMBbEZfcWw-zLBkOw,Fri,16:00,3
730,XZFemuD3ppCSSuGMtmUrAQ,Sat,22:00,1
731,I_oghrNwfoaIoFBFvDxCuQ,Sat,20:00,1
732,0W_ICY9MEOIyuZFdChwpnw,Sat,5:00,3
733,9LnWXhTHZoai5azkl-ikig,Sat,15:00,1
734,p81LV6y6Jxz_q_3HL06jOw,Mon,6:00,8
735,maIBbvZ65cUu7ZOw4cb6rA,Thu,8:00,2
736,qGf1wupj-UwG15fzQ7b-SA,Thu,21:00,4
737,KMIGb4GJ6BcksShOdmneWA,Wed,13:00,2
738,nWbKigQTHKXMuwsvva_rXQ,Tue,22:00,1
739,CSGJxWQwD_QfOKxp569grQ,Sat,20:00,1
740,VzSUgIOcyO7JmTwYDnyivQ,Thu,16:00,1
741,GJTQ0dgQ2BTkbRw2jLE0Fw,Sun,16:00,1
742,5YxLz0ZVjlosKtEBFqzVvQ,Mon,13:00,1
743,duw-3Aj7gAKbQG-isS5UtQ,Mon,4:00,7
744,bQ_wtZvMb__OhprY5bF9aQ,Fri,15:00,1
745,HfuIfYB_CxMAAJiEnxDl9w,Thu,4:00,19
746,bl0GSLa6DvLXCvhAw5DVUg,Sat,22:00,1
747,1zl-ElImzoUYFExUdCrpmw,Thu,4:00,1
748,Xt5h0zxLYOJggf0g-ERXdA,Tue,15:00,3
749,LPMZ9N1sAjs2nDx7DmiZ2w,Tue,18:00,1
750,ss3Fb0UCBkOZtq7D4c4Q_A,Thu,16:00,3
751,W2RwZhNfTZk0KTkRMJxZYA,Tue,15:00,1
752,yVhEA59Q4vcfQ6z7mIqysg,Mon,21:00,1
753,-8QlV3b_9H4BAh6LgMIr1g,Thu,4:00,2
754,tamHK8wm84T2TIBUyZmyGg,Wed,17:00,11
755,BjaSHf4D0OCcske1pZtoZg,Sat,0:00,1
756,GY5v_jZFuFGRyqqY4xEN7g,Tue,19:00,1
757,0oOTrzxhO3FxHqmeZuC3mw,Tue,3:00,1
758,_kCjd-nD4lNXL2oGn-JhZA,Wed,20:00,3
759,An13-_tazw3KTfYCzgoy0g,Sat,4:00,2
760,s-JqM0HwS1tCJLQNMp4VVA,Sat,1:00,1
761,KfY3avdRgbKFdRSC1kGBsA,Fri,2:00,1
762,ssyjN-SqT2O8jlC8IvrH-w,Thu,23:00,4
763,AFHIkLvFseSDbEWInGwkUA,Thu,15:00,1
764,QD1cjsSFtktPNtUDJWb--Q,Tue,22:00,12
765,S_5ujRCju3eCl4BvXvvmrw,Wed,22:00,1
766,JnV0ZAo3SU_BkjGPyKFBzg,Mon,17:00,1
767,5RsyHtcKb6UZNZjGsP-MLg,Thu,8:00,1
768,A1WMJEHSxWXpJrJd_gK7DQ,Tue,20:00,1
769,Mjxv8bMs1mOcuhleCpDWOg,Wed,12:00,1
770,GcJjbY0FNGY1azZ5iFvGIQ,Thu,18:00,1
771,dDrBETYae4gsfYSYDek6Tw,Sat,0:00,1
772,1wU_10DtV6aJbGT26kATuw,Fri,14:00,1
773,z2s_fuJZzaSNgL3XW8fclQ,Fri,7:00,1
774,ScT2XD3TvieGPbTjCNplHg,Sun,15:00,1
775,dryad6tDgaGc-WsUUgPbfw,Thu,20:00,1
776,aboCJnAeMsglmhIaxJg2hQ,Sat,18:00,4
777,CaF9FC8GEBfDDbptPgkgBw,Sun,1:00,9
778,9pvJiPUzB5JTqhNTloKjvA,Wed,0:00,3
779,AMkZ0TvxfVZfTOHuWTUaTw,Sun,1:00,16
780,rVZfapnQgyVLsNWA583u-A,Thu,0:00,3
781,8PaMGALpL7FwwdUy7eK4ZA,Mon,0:00,1
782,YrHVGQ8_Dcs5xCe78CvGmA,Tue,2:00,2
783,D6WXf0lB4pfuXZH3P7c5Ow,Sun,22:00,7
784,TQFeyV5Ll449uQd3JprHcg,Tue,8:00,1
785,2PnRXLAN3KFEu4g0OUL2iw,Sat,2:00,2
786,xvrkd0c5E7sl9KuY-IMHIA,Tue,1:00,3
787,GY2VyNBxX5H_8kilGCAjUA,Mon,22:00,2
788,6CS2aE7X5OnXGeTtV0joww,Sun,18:00,1
789,AxtpV77aaiJu3vSweEXZ9g,Sat,0:00,15
790,CZF9Nm8CFY2R9ZhfwYIARQ,Sun,5:00,7
791,8oozuqvx-2JCdjzyX-hRPg,Mon,23:00,1
792,JzOp695tclcNCNMuBl7oxA,Tue,0:00,151
793,6cIH7YCatwfF6Gt6xhj5_g,Sun,23:00,2
794,STCQj928qKb8Sj1TTLuwQA,Sat,2:00,1
795,kcvA7Dw8dp0XI7xLcwElYg,Sat,22:00,1
796,LU53AhAlVgUiCsVfZy872w,Wed,0:00,10
797,0VOh4VIq13oFburRU9gddw,Thu,13:00,1
798,WqjHEdAftag4ixm09POepQ,Sun,4:00,2
799,YyVeZdwsjkMnys0eHNnfUg,Tue,18:00,2
800,frwKRRIIR0QMv25IKVDIMA,Mon,4:00,1
801,xjRr3wvKig1rWIalTyZYPw,Sat,1:00,10
802,zPkG3mMQ694YENAHqBHjpA,Mon,14:00,1
803,napimcgem1KAu8d5tILkww,Tue,3:00,2
804,FAI9pDhZ-Af4OJnhIxdxOA,Tue,1:00,1
805,qg_i-wMN0W6PB1x-JHxemw,Fri,20:00,1
806,H2Chxto2e6dHTDJ8-s3-pQ,Sun,8:00,1
807,-2ToCaDFpTNmmg3QFzxcWg,Mon,19:00,1
808,rJRulYCSah60Obyuune3SA,Sat,21:00,5
809,GFlbBbpmC830wrIR6k5bIQ,Mon,2:00,3
810,z8XIldYr65CKOz8yOI5R8A,Sun,6:00,10
811,wTvfaKsg7Q-n4OEF1xQhhQ,Mon,21:00,1
812,gQXeLTrzLcsMOr0YjqbJ7Q,Tue,4:00,6
